day,month,year,location,total_cases,total_vaccinations,new_cases
02,06,2021,Paraguay,361440.0,468574.0,3196.0
02,06,2021,Peru,1965432.0,4555635.0,9963.0
02,06,2021,Suriname,15428.0,87508.0,300.0
02,06,2021,Uruguay,301524.0,2932870.0,3518.0
02,06,2021,Venezuela,236755.0,0.0,1188.0
02,07,2020,Argentina,69941.0,0.0,2744.0
02,07,2020,Bolivia,35528.0,0.0,1301.0
02,07,2020,Brazil,1496858.0,0.0,48105.0
02,07,2020,Chile,284541.0,0.0,2498.0
02,07,2020,Colombia,106110.0,0.0,4101.0
02,07,2020,Ecuador,59468.0,0.0,1211.0
02,07,2020,Guyana,250.0,0.0,2.0
02,07,2020,Paraguay,2303.0,0.0,43.0
02,07,2020,Peru,292004.0,0.0,3527.0
02,07,2020,Suriname,547.0,0.0,12.0
02,07,2020,Uruguay,947.0,0.0,4.0
02,07,2020,Venezuela,6273.0,0.0,211.0
02,07,2021,Argentina,4512439.0,21310026.0,20888.0
02,07,2021,Bolivia,442884.0,2720949.0,1598.0
02,07,2021,Brazil,18687469.0,0.0,65165.0
02,07,2021,Chile,1562613.0,23408974.0,4056.0
02,07,2021,Colombia,4297302.0,18857607.0,28005.0
02,07,2021,Ecuador,461157.0,5022743.0,1619.0
02,07,2021,Guyana,20231.0,346626.0,89.0
02,07,2021,Paraguay,426318.0,985554.0,1320.0
02,07,2021,Peru,2057554.0,8128949.0,0.0
02,07,2021,Suriname,22063.0,199471.0,127.0
02,07,2021,Uruguay,371417.0,4052384.0,817.0
02,07,2021,Venezuela,275205.0,0.0,1181.0
02,08,2020,Argentina,201919.0,0.0,5376.0
02,08,2020,Bolivia,80153.0,0.0,1360.0
02,08,2020,Brazil,2733677.0,0.0,25800.0
02,08,2020,Chile,359731.0,0.0,2073.0
02,08,2020,Colombia,317651.0,0.0,11470.0
02,08,2020,Ecuador,86232.0,0.0,0.0
02,08,2020,Guyana,474.0,0.0,44.0
02,08,2020,Paraguay,5644.0,0.0,159.0
02,08,2020,Peru,428850.0,0.0,21358.0
02,08,2020,Suriname,1849.0,0.0,89.0
02,08,2020,Uruguay,1286.0,0.0,8.0
02,08,2020,Venezuela,20206.0,0.0,763.0
02,08,2021,Argentina,4947030.0,32335391.0,11183.0
02,08,2021,Bolivia,474538.0,0.0,639.0
02,08,2021,Brazil,19953501.0,142559470.0,15143.0
02,08,2021,Chile,1617852.0,26009712.0,910.0
02,08,2021,Colombia,4801050.0,28152320.0,6636.0
02,08,2021,Ecuador,487598.0,12838802.0,0.0
02,08,2021,Guyana,22523.0,0.0,0.0
02,08,2021,Paraguay,453031.0,2688388.0,333.0
02,08,2021,Peru,2114445.0,13882458.0,1244.0
02,08,2021,Suriname,25439.0,248618.0,37.0
02,08,2021,Uruguay,381715.0,4823502.0,146.0
02,08,2021,Venezuela,307570.0,0.0,897.0
02,09,2020,Argentina,439172.0,0.0,10933.0
02,09,2020,Bolivia,117928.0,0.0,661.0
02,09,2020,Brazil,3997865.0,0.0,46934.0
02,09,2020,Chile,414739.0,0.0,1594.0
02,09,2020,Colombia,633321.0,0.0,9295.0
02,09,2020,Ecuador,115457.0,0.0,1148.0
02,09,2020,Guyana,1382.0,0.0,9.0
02,09,2020,Paraguay,19138.0,0.0,800.0
02,09,2020,Peru,657129.0,0.0,5092.0
02,09,2020,Suriname,4149.0,0.0,60.0
02,09,2020,Uruguay,1626.0,0.0,15.0
02,09,2020,Venezuela,48883.0,0.0,1127.0
02,09,2021,Argentina,5195601.0,43221929.0,4653.0
02,09,2021,Bolivia,491759.0,0.0,419.0
02,09,2021,Brazil,20830495.0,197285447.0,26280.0
02,09,2021,Chile,1639698.0,29343133.0,575.0
02,09,2021,Colombia,4913031.0,35750492.0,1949.0
02,09,2021,Ecuador,502146.0,0.0,945.0
02,09,2021,Guyana,25951.0,0.0,181.0
02,09,2021,Paraguay,458716.0,4085003.0,102.0
02,09,2021,Peru,2152118.0,19393364.0,2112.0
02,09,2021,Suriname,29921.0,342767.0,322.0
02,09,2021,Uruguay,385264.0,5685975.0,186.0
02,09,2021,Venezuela,337359.0,0.0,2126.0
02,10,2020,Argentina,779689.0,0.0,14687.0
02,10,2020,Bolivia,136219.0,0.0,503.0
02,10,2020,Brazil,4847092.0,0.0,0.0
02,10,2020,Chile,466590.0,0.0,1840.0
02,10,2020,Colombia,841532.0,0.0,6193.0
02,10,2020,Ecuador,139534.0,0.0,950.0
02,10,2020,Guyana,2968.0,0.0,39.0
02,10,2020,Paraguay,42684.0,0.0,885.0
02,10,2020,Peru,818297.0,0.0,3468.0
02,10,2020,Suriname,4899.0,0.0,8.0
02,10,2020,Uruguay,2097.0,0.0,36.0
